election_id,election_name,election_date,state,total_seats,pollster,in_range_score,winner_correct,predicted_winner,actual_winner,predictions_json,actual_results_json
maharashtra_2024,2024 Maharashtra Legislative Assembly election,20 November 2024,Maharashtra,288,Dainik Bhaskar,0.0,False,Maha Vikas Aghadi,Maha Yuti,"{""Maha Yuti"": [125, 140], ""Maha Vikas Aghadi"": [135, 150], ""Others"": [20, 25]}","{""Maha Yuti"": 235, ""Maha Vikas Aghadi"": 50, ""Others"": 3}"
maharashtra_2024,2024 Maharashtra Legislative Assembly election,20 November 2024,Maharashtra,288,KK Survey and strategies,4.2551,True,Maha Yuti,Maha Yuti,"{""Maha Yuti"": [214, 236], ""Maha Vikas Aghadi"": [44, 68], ""Others"": [4, 10]}","{""Maha Yuti"": 235, ""Maha Vikas Aghadi"": 50, ""Others"": 3}"
maharashtra_2024,2024 Maharashtra Legislative Assembly election,20 November 2024,Maharashtra,288,Electoral Edge,0.0,False,Maha Vikas Aghadi,Maha Yuti,"{""Maha Yuti"": [137, 159], ""Maha Vikas Aghadi"": [138, 162], ""Others"": [17, 23]}","{""Maha Yuti"": 235, ""Maha Vikas Aghadi"": 50, ""Others"": 3}"
maharashtra_2024,2024 Maharashtra Legislative Assembly election,20 November 2024,Maharashtra,288,Poll Diary,0.0,True,Maha Yuti,Maha Yuti,"{""Maha Yuti"": [122, 186], ""Maha Vikas Aghadi"": [69, 121], ""Others"": [10, 27]}","{""Maha Yuti"": 235, ""Maha Vikas Aghadi"": 50, ""Others"": 3}"
maharashtra_2024,2024 Maharashtra Legislative Assembly election,20 November 2024,Maharashtra,288,People's Insight,0.6944,True,Maha Yuti,Maha Yuti,"{""Maha Yuti"": [202, 224], ""Maha Vikas Aghadi"": [48, 72], ""Others"": [12, 18]}","{""Maha Yuti"": 235, ""Maha Vikas Aghadi"": 50, ""Others"": 3}"
maharashtra_2024,2024 Maharashtra Legislative Assembly election,20 November 2024,Maharashtra,288,Axis My India,0.0,True,Maha Yuti,Maha Yuti,"{""Maha Yuti"": [178, 200], ""Maha Vikas Aghadi"": [82, 102], ""Others"": [6, 12]}","{""Maha Yuti"": 235, ""Maha Vikas Aghadi"": 50, ""Others"": 3}"
maharashtra_2024,2024 Maharashtra Legislative Assembly election,20 November 2024,Maharashtra,288,CNX,0.0,True,Maha Yuti,Maha Yuti,"{""Maha Yuti"": [160, 179], ""Maha Vikas Aghadi"": [100, 119], ""Others"": [6, 12]}","{""Maha Yuti"": 235, ""Maha Vikas Aghadi"": 50, ""Others"": 3}"
jharkhand_2024,2024 Jharkhand Legislative Assembly election,13–20 November 2024,Jharkhand,81,Axis My India,2.0,True,MGB,MGB,"{""NDA"": [17, 27], ""MGB"": [49, 59], ""Others"": [1, 6]}","{""MGB"": 56, ""NDA"": 24, ""JLKM"": 1}"
jharkhand_2024,2024 Jharkhand Legislative Assembly election,13–20 November 2024,Jharkhand,81,People's Insight,0.0,False,NDA,MGB,"{""NDA"": [39, 45], ""MGB"": [30, 36], ""Others"": [5, 7]}","{""MGB"": 56, ""NDA"": 24, ""JLKM"": 1}"
jharkhand_2024,2024 Jharkhand Legislative Assembly election,13–20 November 2024,Jharkhand,81,Chanakya Strategies,0.0,False,NDA,MGB,"{""NDA"": [45, 50], ""MGB"": [35, 38], ""Others"": [3, 5]}","{""MGB"": 56, ""NDA"": 24, ""JLKM"": 1}"
jharkhand_2024,2024 Jharkhand Legislative Assembly election,13–20 November 2024,Jharkhand,81,Dainik Bhaskar,0.0,False,NDA,MGB,"{""NDA"": [37, 40], ""MGB"": [36, 39], ""Others"": [0, 2]}","{""MGB"": 56, ""NDA"": 24, ""JLKM"": 1}"
jharkhand_2024,2024 Jharkhand Legislative Assembly election,13–20 November 2024,Jharkhand,81,Electoral Edge,0.0,True,MGB,MGB,"{""NDA"": [29, 35], ""MGB"": [39, 45], ""Others"": [6, 8]}","{""MGB"": 56, ""NDA"": 24, ""JLKM"": 1}"
jharkhand_2024,2024 Jharkhand Legislative Assembly election,13–20 November 2024,Jharkhand,81,Matrize,0.0,False,NDA,MGB,"{""NDA"": [42, 47], ""MGB"": [25, 30], ""Others"": [1, 4]}","{""MGB"": 56, ""NDA"": 24, ""JLKM"": 1}"
jharkhand_2024,2024 Jharkhand Legislative Assembly election,13–20 November 2024,Jharkhand,81,P-Marq,0.0,True,MGB,MGB,"{""NDA"": [31, 40], ""MGB"": [37, 47], ""Others"": [6, 8]}","{""MGB"": 56, ""NDA"": 24, ""JLKM"": 1}"
jharkhand_2024,2024 Jharkhand Legislative Assembly election,13–20 November 2024,Jharkhand,81,Times Now – JVC,0.0,False,NDA,MGB,"{""NDA"": [40, 44], ""MGB"": [30, 40], ""Others"": [0, 2]}","{""MGB"": 56, ""NDA"": 24, ""JLKM"": 1}"
jharkhand_2024,2024 Jharkhand Legislative Assembly election,13–20 November 2024,Jharkhand,81,People's Pulse,0.0,False,NDA,MGB,"{""NDA"": [44, 53], ""MGB"": [25, 37], ""Others"": [5, 9]}","{""MGB"": 56, ""NDA"": 24, ""JLKM"": 1}"
haryana_2024,2024 Haryana Legislative Assembly election,2024-10-05,Haryana,90,Dainik Bhaskar,0.15,False,INDIA,BJP,"{""BJP"": [19, 29], ""INDIA"": [44, 54], ""Others"": [1, 6]}","{""BJP"": 48, ""INDIA"": 37, ""INLD+"": 2, ""Others"": 3}"
haryana_2024,2024 Haryana Legislative Assembly election,2024-10-05,Haryana,90,People's Insight,0.125,True,BJP,BJP,"{""BJP"": [49, 57], ""INDIA"": [27, 35], ""Others"": [3, 9]}","{""BJP"": 48, ""INDIA"": 37, ""INLD+"": 2, ""Others"": 3}"
haryana_2024,2024 Haryana Legislative Assembly election,2024-10-05,Haryana,90,DHRUV,0.125,False,INDIA,BJP,"{""BJP"": [23, 31], ""INDIA"": [53, 61], ""Others"": [3, 9]}","{""BJP"": 48, ""INDIA"": 37, ""INLD+"": 2, ""Others"": 3}"
haryana_2024,2024 Haryana Legislative Assembly election,2024-10-05,Haryana,90,Matrize,0.0,False,INDIA,BJP,"{""BJP"": [18, 24], ""INDIA"": [55, 62], ""Others"": [5, 14]}","{""BJP"": 48, ""INDIA"": 37, ""INLD+"": 2, ""Others"": 3}"
haryana_2024,2024 Haryana Legislative Assembly election,2024-10-05,Haryana,90,CVoter,0.0,False,INDIA,BJP,"{""BJP"": [20, 28], ""INDIA"": [50, 58], ""Others"": [10, 16]}","{""BJP"": 48, ""INDIA"": 37, ""INLD+"": 2, ""Others"": 3}"
haryana_2024,2024 Haryana Legislative Assembly election,2024-10-05,Haryana,90,Politique Marquer,0.125,False,INDIA,BJP,"{""BJP"": [27, 35], ""INDIA"": [52, 60], ""Others"": [0, 6]}","{""BJP"": 48, ""INDIA"": 37, ""INLD+"": 2, ""Others"": 3}"
haryana_2024,2024 Haryana Legislative Assembly election,2024-10-05,Haryana,90,People's Pulse,0.0,False,,BJP,"{""Others"": [5, 9]}","{""BJP"": 48, ""INDIA"": 37, ""INLD+"": 2, ""Others"": 3}"
jammu_kashmir_2024,2024 Jammu and Kashmir Legislative Assembly election,18 September – 1 October 2024,Jammu and Kashmir,90,CVoter,1.9,True,INDIA,INDIA,"{""INDIA"": [40, 48], ""BJP"": [27, 32], ""JKPDP"": [6, 12], ""Others"": [6, 11]}","{""INDIA"": 49, ""BJP"": 29, ""JKPDP"": 3, ""Others"": 9}"
jammu_kashmir_2024,2024 Jammu and Kashmir Legislative Assembly election,18 September – 1 October 2024,Jammu and Kashmir,90,People's Pulse,3.0625,True,INDIA,INDIA,"{""INDIA"": [46, 50], ""BJP"": [23, 27], ""JKPDP"": [7, 11], ""Others"": [4, 6]}","{""INDIA"": 49, ""BJP"": 29, ""JKPDP"": 3, ""Others"": 9}"
jammu_kashmir_2024,2024 Jammu and Kashmir Legislative Assembly election,18 September – 1 October 2024,Jammu and Kashmir,90,Axis My India,0.875,True,INDIA,INDIA,"{""INDIA"": [35, 45], ""BJP"": [24, 34], ""JKPDP"": [4, 6], ""Others"": [8, 23]}","{""INDIA"": 49, ""BJP"": 29, ""JKPDP"": 3, ""Others"": 9}"
jammu_kashmir_2024,2024 Jammu and Kashmir Legislative Assembly election,18 September – 1 October 2024,Jammu and Kashmir,90,Gulistan News,3.85,True,INDIA,INDIA,"{""INDIA"": [31, 36], ""BJP"": [28, 30], ""JKPDP"": [5, 7], ""Others"": [6, 16]}","{""INDIA"": 49, ""BJP"": 29, ""JKPDP"": 3, ""Others"": 9}"
jammu_kashmir_2024,2024 Jammu and Kashmir Legislative Assembly election,18 September – 1 October 2024,Jammu and Kashmir,90,Poll of Polls,1.8125,True,INDIA,INDIA,"{""INDIA"": [39, 45], ""BJP"": [25, 29], ""JKPDP"": [6, 8], ""Others"": [10, 18]}","{""INDIA"": 49, ""BJP"": 29, ""JKPDP"": 3, ""Others"": 9}"
andhra_pradesh_2024,2024 Andhra Pradesh Legislative Assembly election,13 May 2024,Andhra Pradesh,175,KK Surveys and Strategies,2.5625,True,Kutami,Kutami,"{""YSRCP"": [8, 20], ""Kutami"": [153, 169], ""INDIA"": [0, 1]}","{""Kutami"": 164, ""YSR Congress Party"": 11, ""INDIA"": 0}"
andhra_pradesh_2024,2024 Andhra Pradesh Legislative Assembly election,13 May 2024,Andhra Pradesh,175,RISE,0.0,True,Kutami,Kutami,"{""YSRCP"": [52, 64], ""Kutami"": [107, 123], ""INDIA"": [0, 2]}","{""Kutami"": 164, ""YSR Congress Party"": 11, ""INDIA"": 0}"
andhra_pradesh_2024,2024 Andhra Pradesh Legislative Assembly election,13 May 2024,Andhra Pradesh,175,People's Pulse,0.0,True,Kutami,Kutami,"{""YSRCP"": [45, 60], ""Kutami"": [111, 135], ""INDIA"": [0, 1]}","{""Kutami"": 164, ""YSR Congress Party"": 11, ""INDIA"": 0}"
andhra_pradesh_2024,2024 Andhra Pradesh Legislative Assembly election,13 May 2024,Andhra Pradesh,175,Axis My India,0.0,True,Kutami,Kutami,"{""YSRCP"": [55, 77], ""Kutami"": [98, 120], ""INDIA"": [0, 2]}","{""Kutami"": 164, ""YSR Congress Party"": 11, ""INDIA"": 0}"
andhra_pradesh_2024,2024 Andhra Pradesh Legislative Assembly election,13 May 2024,Andhra Pradesh,175,AARA,0.0,False,YSRCP,Kutami,"{""YSRCP"": [94, 104], ""Kutami"": [71, 81], ""INDIA"": [0, 1]}","{""Kutami"": 164, ""YSR Congress Party"": 11, ""INDIA"": 0}"
andhra_pradesh_2024,2024 Andhra Pradesh Legislative Assembly election,13 May 2024,Andhra Pradesh,175,ETG,0.0,False,YSRCP,Kutami,"{""YSRCP"": [117, 125], ""Kutami"": [50, 58], ""INDIA"": [0, 1]}","{""Kutami"": 164, ""YSR Congress Party"": 11, ""INDIA"": 0}"
odisha_2024,2024 Odisha Legislative Assembly election,13 May – 1 June 2024 (polling); 4 June 2024 (counting/results),Odisha,147,Axis My India,1.4444,True,BJP,BJP,"{""BJP"": [62, 80], ""BJD"": [62, 80], ""INC"": [5, 8]}","{""BJP"": 78, ""BJD"": 51, ""INC"": 14}"
odisha_2024,2024 Odisha Legislative Assembly election,13 May – 1 June 2024 (polling); 4 June 2024 (counting/results),Odisha,147,ETG,0.0,False,BJD,BJP,"{""BJP"": [30, 38], ""BJD"": [100, 115], ""INC"": [4, 7]}","{""BJP"": 78, ""BJD"": 51, ""INC"": 14}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,People's Pulse,0.5,True,INC,INC,"{""INC"": [95, 107], ""BJP"": [84, 98], ""Others"": [2, 4]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,CVoter,0.0,True,INC,INC,"{""INC"": [115, 127], ""BJP"": [68, 80], ""Others"": [0, 2]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,Matrize,0.0,False,BJP,INC,"{""INC"": [79, 91], ""BJP"": [103, 115], ""Others"": [1, 3]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,CVoter,0.25,True,INC,INC,"{""INC"": [100, 112], ""BJP"": [83, 95], ""Others"": [2, 6]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,Axis My India,2.7917,True,INC,INC,"{""INC"": [122, 140], ""BJP"": [62, 80], ""Others"": [0, 3]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,CNX,0.0,True,INC,INC,"{""INC"": [110, 120], ""BJP"": [80, 90], ""Others"": [1, 3]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,Today's Chanakya,0.0,True,INC,INC,"{""INC"": [114, 126], ""BJP"": [85, 99], ""Others"": [0, 1]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,People's Insight,0.0,True,INC,INC,"{""INC"": [102, 114], ""BJP"": [91, 105], ""Others"": [0, 1]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,News Nation-CGS,0.5,False,BJP,INC,"{""INC"": [80, 92], ""BJP"": [107, 121], ""Others"": [2, 4]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,P-Marq,0.25,True,INC,INC,"{""INC"": [94, 108], ""BJP"": [85, 100], ""Others"": [2, 6]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,Jan Ki Baat,0.0,False,BJP,INC,"{""INC"": [91, 106], ""BJP"": [94, 117], ""Others"": [0, 2]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,ETG,0.5,True,INC,INC,"{""INC"": [107, 119], ""BJP"": [78, 92], ""Others"": [2, 4]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,Polstrat,0.25,True,INC,INC,"{""INC"": [99, 109], ""BJP"": [88, 98], ""Others"": [0, 4]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,Poll of Polls,0.0,True,INC,INC,"{""INC"": [103, 115], ""BJP"": [84, 98], ""Others"": [1, 3]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,7 and 17 November 2023,Chhattisgarh,90,Matrize,0.0833,False,INC,BJP,"{""INC"": [47, 52], ""BJP"": [34, 39], ""Others"": [1, 5]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,7 and 17 November 2023,Chhattisgarh,90,CVoter,0.1111,False,INC,BJP,"{""INC"": [48, 54], ""BJP"": [35, 41], ""Others"": [0, 3]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,7 and 17 November 2023,Chhattisgarh,90,CVoter,0.1667,False,INC,BJP,"{""INC"": [45, 55], ""BJP"": [39, 45], ""Others"": [0, 2]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,7 and 17 November 2023,Chhattisgarh,90,Axis My India,0.0833,False,INC,BJP,"{""INC"": [40, 50], ""BJP"": [36, 46], ""Others"": [1, 5]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,7 and 17 November 2023,Chhattisgarh,90,CNX,0.0,False,INC,BJP,"{""INC"": [46, 56], ""BJP"": [30, 40], ""Others"": [3, 5]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,7 and 17 November 2023,Chhattisgarh,90,Polstrat,0.1111,False,INC,BJP,"{""INC"": [40, 50], ""BJP"": [35, 45], ""Others"": [0, 3]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,7 and 17 November 2023,Chhattisgarh,90,Today's Chanakya,0.1111,False,INC,BJP,"{""INC"": [49, 65], ""BJP"": [25, 41], ""Others"": [0, 3]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,7 and 17 November 2023,Chhattisgarh,90,People's Insight,0.3333,True,BJP,BJP,"{""INC"": [19, 27], ""BJP"": [63, 71], ""Others"": [0, 1]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,7 and 17 November 2023,Chhattisgarh,90,Matrize,0.1667,False,INC,BJP,"{""INC"": [44, 52], ""BJP"": [34, 42], ""Others"": [0, 2]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,7 and 17 November 2023,Chhattisgarh,90,Dainik Bhaskar,0.0333,False,INC,BJP,"{""INC"": [46, 55], ""BJP"": [35, 45], ""Others"": [0, 10]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,7 and 17 November 2023,Chhattisgarh,90,ETG,0.0,False,INC,BJP,"{""INC"": [48, 56], ""BJP"": [32, 40], ""Others"": [2, 4]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,7 and 17 November 2023,Chhattisgarh,90,Jan Ki Baat,0.0,False,INC,BJP,"{""INC"": [42, 53], ""BJP"": [34, 45], ""Others"": [2, 4]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,7 and 17 November 2023,Chhattisgarh,90,Poll of Polls,0.0,False,INC,BJP,"{""INC"": [45, 53], ""BJP"": [34, 42], ""Others"": [2, 4]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
rajasthan_2023,2023 Rajasthan Legislative Assembly election,25 November 2023 (199 seats); 5 January 2024 (1 seat),Rajasthan,200,CVoter,0.0,True,BJP,BJP,"{""INC"": [59, 69], ""BJP"": [127, 137], ""Others"": [2, 7]}","{""BJP"": 115, ""INC+"": 71, ""Others"": 14}"
rajasthan_2023,2023 Rajasthan Legislative Assembly election,25 November 2023 (199 seats); 5 January 2024 (1 seat),Rajasthan,200,Axis My India,0.5185,False,INC+,BJP,"{""INC+"": [86, 106], ""BJP"": [80, 100], ""Others"": [9, 18]}","{""BJP"": 115, ""INC+"": 71, ""Others"": 14}"
rajasthan_2023,2023 Rajasthan Legislative Assembly election,25 November 2023 (199 seats); 5 January 2024 (1 seat),Rajasthan,200,Polstrat,0.4667,True,BJP,BJP,"{""INC+"": [90, 100], ""BJP"": [100, 110], ""Others"": [5, 15]}","{""BJP"": 115, ""INC+"": 71, ""Others"": 14}"
rajasthan_2023,2023 Rajasthan Legislative Assembly election,25 November 2023 (199 seats); 5 January 2024 (1 seat),Rajasthan,200,Matrize,5.5889,True,BJP,BJP,"{""INC+"": [65, 75], ""BJP"": [115, 130], ""Others"": [12, 19]}","{""BJP"": 115, ""INC+"": 71, ""Others"": 14}"
rajasthan_2023,2023 Rajasthan Legislative Assembly election,25 November 2023 (199 seats); 5 January 2024 (1 seat),Rajasthan,200,People's Insight,2.7381,True,BJP,BJP,"{""INC+"": [72, 86], ""BJP"": [105, 119], ""Others"": [5, 11]}","{""BJP"": 115, ""INC+"": 71, ""Others"": 14}"
rajasthan_2023,2023 Rajasthan Legislative Assembly election,25 November 2023 (199 seats); 5 January 2024 (1 seat),Rajasthan,200,ETG,3.9792,True,BJP,BJP,"{""INC+"": [56, 72], ""BJP"": [108, 128], ""Others"": [13, 21]}","{""BJP"": 115, ""INC+"": 71, ""Others"": 14}"
